batch_num,src_lang,tgt_lang
53,"Let o+n = « on » ousi finn larzman aksepte kou ma sinbol grafik pou transkrir korespondan nazal vwayel « o » ( mouton, kapon, pizon, bonbon, pwason, etc","""The letter o+n = ""on"" has also been widely accepted as a graphical symbol to transcribe the corresponding nasal vowel ""o"" (sheep, capon, pigeon, candy, fish, etc."""
54,Me mazorite pratisien dakor po u kree enn exsepsion isi,"However, the majority of practitioners agree to create an exception here"
54,"Li konsern diferans ki nou panse bizin fer ant « nom » (kategori gramatikal ek fason apel enn dimounn) ki nou ekrir avek enn « m » ek « non », adverb negasion","""It concerns the difference we think should be made between the ‘name’ (grammatical category and way of addressing a person) which we write with an 'm' and 'non', a negation adverb"""
54,"Sa distinkion-la inportan pou evit konfizion ant sa de mo -la kan pe lir, etan done frekans elve ki zot toule de ena dan Kreol Morisien","""This distinction is important to avoid confusion between these two words when reading, given the high frequency of homophones in Mauritian Creole"""
54,"Enn fwa ki nou finn akse pte exsepsion-la pou « nom », nou prolonz li lor bann mo ki derive direkteman depi nom: sirnom, prenom , pronom , etc","""Once we have identified this exception for 'nom', we extend it to words directly derived from it: nickname, first name, pronoun, etc."""
54,", pou rann li pli an akor ek sistem-la","""To make it more consistent with the system"""
54,"Lor « in » (« en »), problem ki finn poz e li inpe pli serye e so inplikasion pli lour","""Regarding 'in' ('en'), the problem that has been posed is slightly more serious and its implications are heavier"""
54,"Komite Teknik LKreol Morisyen finn pran not ase ra pidman bann komanter ki finn exprime dan lapres depi par sertin pratisien le ktirir an Kreol, lo r konfizion posib ki kapav ena lor sign grafik ki bi zin swazir ant sa de-la (« in » ouswa « en ») pou transkrir vwayel nazal ki nou retrouve dan son [ %] ( « ein », tel ki li prononse an Franse)","""The Technical Committee for Mauritian Creole has taken due note of the comments expressed in the press by certain practitioners in writing in Creole, on the possible confusion that may exist in the choice of graphic signs to choose between the two ('in' or 'en') to transcribe nasal vowels found in the sound [%] ('ein', as pronounced in French)"""
54,"Problem-la finn evoke, par exa np, dan enn lartik ki finn paret dan L’Express ( e Novam ), kot lartik-la sit, dan sa fason-la, bann propo Dev Virasawmy: « la Grafi-larmoni donne deux possibilités pou r la nasalisation d’« e »","""The issue was raised, for example, in an article that appeared in L’Express (and Novam), where the article mentions, in this way, the words of Dev Virasawmy: 'Grafi-larmoni provides two possibilities for nasalizing ‘e’"""
54,Cela donne au choix « in » ou « en »,The choice is between 'in' or 'en'
54,[…] C’est caus e de confusions» […] « latrenn » pouvant devenir « latrinn » » (ibid,"[...] This causes confusion"" [...] ""latrenn"" could become ""latrinn"" (ibid)"
55,"Sa « konfizion » ki dimoun n finn resanti la, finn amenn diferan tip opsion dan pratik lekritir an Kreol","""This ""confusion"" that people have felt here, has brought different options into practical use in writing in Creole"""
55,"Sertin finn swazir pou align zot lor « in » prinsipalman, avek bann adaptasion an « en » kan bizin","""Some have chosen to align themselves mainly with ""in"", with adaptations to ""en"" when necessary"""
55,Lezot finn de sid pou les laport ouver ek toule de posibilite,Others have chosen to leave the door open and explore all possibilities
55,Alor ki ena ki fi nn opte dan enn fason sistematik pou « en » dan plas « in » dan tou sirkonstans pou reprezant sa son-la,"While there are some who have opted systematically for ""en"" instead of ""in"" in all circumstances to represent that sound"
55,"Avek pou rezilta, ki nou gagn bann mo kouma: envitasion , enternasional , enkapab , enporte, desten, maren, sapen, lapen, paren , etc","""As a result, we have words such as: invitation, international, incapable, import, intent, marine, sapling, lapel, parents, etc"""
55,", an konkirans avek : invitasion , internasional , inkapab , inporte , destin , marin, sapin, lapin, parin , etc","""In comparison with: invitation, international, incapable, import, destination, maritime, fir tree, rabbit, pair, etc"""
55,"Apre ki nou finn relir Grafi-larmoni an de tay lor sa laspe-la, nou pe propoz isi nou bann komanter ek propozision","""After we have reread the Grafi-larmoni in detail on this aspect, we are proposing here our comments and suggestions"""
55,"Dan Tablo ki Grafi-larmoni prezante paz (get version kr eol pli lao), li kler ki opsion ki Grafi-larmoni pro poze an realite pou son nazal se « in» (avek kom lexanp: fin, linz, rinte, rezin )","""In the Grafi-larmoni table presenting the passages (latest version of creole), it is clear that the option proposed in reality for the nasal sound is ""in"" (with examples such as: fin, linz, rinte, rezin )"""
55,"Li zis signal e dan so kolonn drwat akote, ki LPT permet enn flexib ilite ant de sinbol (e li donn kouma lexanp pou LPT : fin/fen, linz/lenz, rinte/rente )","""It is also noted in the right-hand column that the LPT allows for flexibility between symbols (and gives examples like for LPT: fin/fen, linz/lenz, rinte/rente )"""
55,Me li vre ousi ki dan so not explikat if (p,But it is also true that in its explanation (p
56,"), Grafi-larmoni fer mansion pou permet enn degre flexibilite ant « in » ek « en » dan sertin ka (“However, some flexib ility will have to be observed since en is also used with the same value as in”) (ibid","""(""), the Language Harmony Committee makes a provision to allow a degree of flexibility between the use of 'in' and 'en' in certain cases (""However, some flexibility will have to be observed since 'en' is also used with the same value as 'in') (ibid"""
56,Li kler isi ki absans presizion lor kan exakteman bizin servi « in » e kan exakteman bizin servi « en » finn kree kondision pou ki ena sertin konfizion lor ki manier exak teman pou transkrir sa son-la dan tou sirkonstans e permet zi stifie bann kritik ki finn ena lor la,It is likely that the lack of precision on when exactly 'in' should be used and when 'en' should be used has created confusion on how exactly to transcribe this sound in all circumstances and has facilitated justifying the criticisms that have been present
56,Li plis ki neseser zordi ki nou koriz sa absans-la par enn explikasion kler pou tou dimounn,It is more than necessary today that we correct this lack by providing a clear explanation for everyone
56,"Li bon signale ki dan bann diskision ki finn presed priz desizion lor sa issue -la, komite lor Grafi-larmoni finn apiy li lor bann reflexion ki ti finn deza ena avan li, lo r sa laspe-la, par bann lezot dimounn ki finn travay lor preparasion enn grafi pou Kreol Morisi en","""It is a good sign that in the discussions that have preceded the decision on this issue, the Language Harmony Committee has relied on reflections that had already been made before it, which, in addition to this episode, through the efforts of other individuals who worked on preparing a writing system for Mauritian Creole"""
56,"Nou pou sit sirtou bann dimounn ki finn travay lor « Grafi legliz » ( , kot D","""We are referencing in particular individuals who have worked on 'Ecclesiastical Graphy' ( , where D"""
56,"Virasawmy ti enn kolaborater) e, an partikilie dokiman Graphie standard pour le Kreol ki explik bann opsion grafik ki zot finn retenir","""Virasawmy was a collaborator) and, in particular, the document ""Standard Orthography for Kreol"" which explains the graphic options they have retained"""
56,"Nou pou sit ousi pasaz lor son « in » ki Grafi-larmoni repran dan paz so rapor : « In/in : comme en français (fin, lin, desin…)","""We are also referring to passages on the sound 'in' that the Language Harmony Committee represents in its report: 'In/in: as in French (fin, lin, desin…)"""
56,"En français il y a plusieurs formes pour le son ‘in’ (ain, ein, eint) mais en kreol ‘in’ sera la règle mais parfois quand ‘in’ est suivi de ‘n’, il s’a vère nécessaire de l’écrire ‘e nn’ pour le distinguer de ‘inn’ (venn/vinn, lalenn/lalinn; la senn/Lasinn;(…) » (Graphie standard pour le Kreol tel ki Grafi-larmoni sit li, p","""In French there are several forms for the sound 'in' (ain, ein, eint) but in Kreol 'in' will be the rule but sometimes when 'in' is followed by 'n', it becomes necessary to write 'e nn' to distinguish it from 'inn' (venn/vinn, lalenn/lalinn; la senn/Lasinn;(…) » (Standard Orthography for Kreol as represented by the Language Harmony Committee, p"""
56,"Nou signale ousi ki dan Sapit so liv Aprann lir ek ekrir morisyen (ki prezan lor web), D","""We also note that in Sapit's book, Learn to read and write in Mauritian (which is available online), D"""
56,"Virasawm y introdir sistem grafik ki li finn servi pou so liv dan sa fason-la : « Grafi ki pe servi isi se s eki Legliz Katolik ek so lagazet, La Vie Catholique, servi; se seki bann tradikter Levanzil dapre Sin Mark finn servi; seki websayt literatir Morisien , Boukie Banane, servi »","""Virasawmy introduced a graphic system that he used for his book in this way: 'The graph used here is what the Catholic Church and its newspaper, La Vie Catholique, use; it is what translators of the Gospel according to Saint Mark have used; it is what the literary Mauritian website, Boukie Banane, uses'"""
57,) fer mansion sa laspe- la e sa finn kontribie pou li fer so swa,To be like the ants and contribute towards the upliftment of society
57,"Dan enn fason pli anpirik, avan ki sa kenn deside lor leke l ant « in » ek « en » pli sinp pou lir, li ti pou bon fer enn sinp konparezon mantal (ou mem al teste lor terin) lor degre fasilit e lektir ki kapav ena ant lalis (a):","""In a more empirical way, before one decides on whether to choose between ""in"" and ""en"" in simple reading, it would be beneficial to make a simple mental comparison (or even test on the field) on the degree of ease and readability that can exist between languages (a):"""
